L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details.1,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Ingredients,Ingredient
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,MODERN,"MODERN Sandwich Supreme Bread - Baked For Sandwiches, 800 g",Modern Sandwich Supreme Bread is made with high-quality wholesome ingredients. It is a perfect blend of softness and nutrition. The bread is soft and fluffy that has a creamy-white interior. It is the most common type of bread used to make sandwiches. It is very healthy and safe to add to your daily diet. This bread is high in fibre and other nutrients. It is made using natural ingredients and is free from any preservatives.,800 g,g,800 g,1,1,90,90,Modern Foods Enterprises Pvt Ltd,India,['40223051'],['1001604300146410016064000799'],https://datalabs.siva3.io/image/Eunimart_groceries_40223051_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223051-2_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223051-3_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223051-4_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223051-5_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223051-6_1-modern-sandwich-supreme-bread-baked-for-sandwiches.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40223051'}, {'Country of origin': 'India'}, {'Marketed&Sources by': 'Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana'}, {'FSSAI Number': '10016043001464-10016064000799'}]","Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana",-,-,-,"Refined Wheat Flour (Maida), Gluten, Sugar, Iodized Salt, Edible Vegetable Fat (Interesterified), Yeast, Soya Flour, Preservative (282), Emulsifier (471), Acidity Regulator (260), Flour Treatment Agents {510, 1100(i)} and Antioxidant (300).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,MODERN,"MODERN Sweet Plus Bread - With Added Vitamins, 400 g Pouch",Modern Enriched Sweet Bread is made with high-quality ingredients. It is a perfect sweet bread for you and your family. This bread is baked to perfection to make it soft and spongy. It is enriched with calcium and healthy doses of both Vitamins A and B1. It fulfils the nutritional needs of both the children and the adults. It is also cholesterol-free. It is made using natural ingredients and is free from any preservatives.,400 g Pouch,g Pouch,400 g Pouch,1,1,50,50,Modern Foods Enterprises Pvt Ltd,India,['8904043551593'],['1001604300146410016064000799'],https://datalabs.siva3.io/image/Eunimart_groceries_40000565_2-modern-sweet-plus-bread-with-added-vitamins.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40000565-2_1-modern-sweet-plus-bread-with-added-vitamins.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40000565-3_1-modern-sweet-plus-bread-with-added-vitamins.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40000565-4_1-modern-sweet-plus-bread-with-added-vitamins.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40000565-5_1-modern-sweet-plus-bread-with-added-vitamins.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40000565-6_1-modern-sweet-plus-bread-with-added-vitamins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904043551593'}, {'Country of origin': 'India'}, {'Marketed&Sources by': 'Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana'}, {'FSSAI Number': '10016043001464-10016064000799'}]","Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana",-,-,-,"Refined Wheat Flour (Maida), Sugar (12.5%), Yeast, Edible Vegetable Fat (Interesterified), lodized Salt, Gluten, Soya Flour, Preservative (282), Emulsifier {4810}, Flour Treatment Agents {510, 110019}, Acidity Regulator (260), Vitamins and Antioxidant (300).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,MODERN,"MODERN Sweet Plus Bun - Soft & Tasty, 200 g",Modern Enriched Sweet Bread is made with high-quality ingredients. It is a perfect sweet bread for you and your family. This bread is baked to perfection to make it soft and spongy. It is enriched with calcium and healthy doses of both Vitamins A and B1. It fulfils the nutritional needs of both the children and the adults. It is also cholesterol-free. It is made using natural ingredients and is free from any preservatives.,200 g,g,200 g,1,1,25,25,Modern Foods Enterprises Pvt Ltd,India,['40223054'],['1001604300146410016064000799'],https://datalabs.siva3.io/image/Eunimart_groceries_40223054_1-modern-sweet-plus-bun-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223054-2_1-modern-sweet-plus-bun-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223054-3_1-modern-sweet-plus-bun-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223054-4_1-modern-sweet-plus-bun-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223054-5_1-modern-sweet-plus-bun-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223054-6_1-modern-sweet-plus-bun-soft-tasty.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40223054'}, {'Country of origin': 'India'}, {'Marketed&Sources by': 'Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana'}, {'FSSAI Number': '10016043001464-10016064000799'}]","Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana",-,-,-,"Refined Wheat Flour (Maida), Sugar (12.8%), Yeast, Edible Vegetable Fat (Interesterified), lodized Salt, Gluten, Soya Flour, Preservative (282), Emulsifier {481i)}, Acidity Regulator (260), Flour Treatment Agents {510, 1100(i)}, Vitamins and Antioxidant (300).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,MODERN,"MODERN Wow Pav - Soft & Tasty, 200 g","Modern Wow Pav is basically a small loaf of bread. It is made with maida or all-purpose flour. They are pillow soft, fluffy, light, rich, buttery, and impossible to resist. These pavs are similar to dinner rolls but are made without using eggs. It is the most nutritious and versatile food. It is a good source of protein and fibre. It is made of all-natural ingredients and free from preservatives.",200 g,g,200 g,1,1,35,35,Modern Foods Enterprises Pvt Ltd,India,['8904043553085'],['1001604300146410016064000799'],https://datalabs.siva3.io/image/Eunimart_groceries_40223056_1-modern-wow-pav-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223056-2_1-modern-wow-pav-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223056-3_1-modern-wow-pav-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223056-4_1-modern-wow-pav-soft-tasty.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40223056-5_1-modern-wow-pav-soft-tasty.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8904043553085'}, {'Country of origin': 'India'}, {'Marketed&Sources by': 'Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana'}, {'FSSAI Number': '10016043001464-10016064000799'}]","Regd. Office: 205, 2Nd Floor, Vipul Plaza, Suncity, Sector 54, Golf Course Road, Gurugram-122002, Haryana",-,-,-,"Refined Wheat Flour (Maida), Sugar, Edible Vegetable Fat (Interesterified), Yeast, Iodized Salt, Gluten, Soya Flour, Preservative (282), Emulsifier (471), Acidity Regulator (260), Flour Treatment Agents {510, 1100(i)} and Antioxidant (300).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,PRISTINE,"PRISTINE OvenOrg Organic Multi Millet Bread, 350 g pouch",Multi Millet Bread is a healthy alternative to the regular white bread which contains a combination of rare and exotic millets along with flax seeds.,350 g pouch,g pouch,350 g pouch,1,1,80,80,"Pristine Organics Pvt Ltd, #839, 3rd Floor, A Block, Damodaran Road, Sahakar Nagar, Bangalore - 560092, Email: info@pristineorganics.com, Phone: 080-43438484, Customer Care: 1800-425-2216",India,['40129035'],['11217303000198'],https://datalabs.siva3.io/image/Eunimart_groceries_40129035_7-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-2_7-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-3_6-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-4_6-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-5_4-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-6_3-pristine-ovenorg-organic-multi-millet-bread.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129035-7_1-pristine-ovenorg-organic-multi-millet-bread.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It can make a sandwich (plain, toast, grilled).","[{'EAN Code': '40129035'}, {'FSSAI Number': '11217303000198'}, {'Manufactured & Marketed By': 'Pristine Organics Pvt Ltd, #839, 3rd Floor, A Block, Damodaran Road, Sahakar Nagar, Bangalore - 560092, Email: info@pristineorganics.com, Phone: 080-43438484, Customer Care: 1800-425-2216'}, {'Country Of Origin': 'India'}]","Pristine Organics Pvt Ltd, #839, 3rd Floor, A Block, Damodaran Road, Sahakar Nagar, Bangalore - 560092, Email: info@pristineorganics.com, Phone: 080-43438484, Customer Care: 1800-425-2216",-,-,-,"Organic Wheat Flour, Organic Finger Millet Flour, Organic Pearl Millet Flour, Organic Foxtail Millet Flour, Organic Sugar, Organic Little Millet Flour, Organic Kodo Millet Flour, Organic Groundnut Oil,  Organic Flax Seeds, Yeast, Salt Guar Gum, Tartaric Acid",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,The Baker's Dozen,"The Baker's Dozen 100% Whole Wheat Pav Sourdough, 220 g","Mumbai‚s all-time favourite, the bakers at TBD have revamped the quintessential pav using the sourdough technique.  It is made of 100% wholewheat with no added maida and no preservatives.",220 g,g,220 g,1,1,49,49,"Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",India,['8906076131698'],['10719012000010'],https://datalabs.siva3.io/image/Eunimart_groceries_40192820_2-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40192820-2_2-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40192820-3_2-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40192820-4_2-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40192820-5_2-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40192820-6_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Perfect for Pav Bhaji.,"[{'EAN Code': '8906076131698'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10719012000010'}, {'Manufactured & Marketed By': 'Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611'}]","Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",-,-,-,"Wholewheat Flour (Atta), Canola Oil, Sugar, Iodized Salt, Sourdough, Yeast, Flour Treatment Agent (Amylases).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,The Baker's Dozen,"The Baker's Dozen 100% Whole Wheat Pav Sourdough, 2X220 g Multipack","Mumbai‚s all-time favourite, the bakers at TBD have revamped the quintessential pav using the sourdough technique.  It is made of 100% wholewheat with no added maida and no preservatives.",2X220 g Multipack,g Multipack,2X220 g Multipack,1,1,98,93.1,"Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",India,['1222168'],['10719012000010'],https://datalabs.siva3.io/image/Eunimart_groceries_222168_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-2_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-3_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-4_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-5_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-6_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222168-7_1-the-bakers-dozen-100-whole-wheat-pav-sourdough.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Perfect for Pav Bhaji.,"[{'EAN Code': '1222168'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '10719012000010'}, {'Manufactured & Marketed By': 'Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611'}]","Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",-,-,-,"Wholewheat Flour (Atta), Canola Oil, Sugar, Iodized Salt, Sourdough, Yeast, Flour Treatment Agent (Amylases).",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,The Baker's Dozen,"The Baker's Dozen Burger Buns - 100% Whole Wheat, Goodness Of Sesame Seeds, Soft, Delicious, 120 g (2 pcs)","The Baker's Dozen Burger Buns (Pack Of 2) 100% Wholewheat is the perfect option for delicious sandwiches at home. Made with 100% wholewheat and no preservatives, these soft and delicious sourdough buns are the best choice for your sandwiches. You can even have them with a spread of butter, sauce or even jam. Enjoy these buns for your evening snack as they're rich in fiber and super filling. Explore a wide range of freshly baked delicious goodies from The Baker's Dozen only on Big Basket.",120 g (2 pcs),g ( pcs),120 g (2 pcs),2,1,55,50.05,"Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",India,['40269036'],['10719012000010'],https://datalabs.siva3.io/image/Eunimart_groceries_40269036_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269036-2_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269036-3_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269036-4_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269036-5_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40269036'}, {'FSSAI No': '10719012000010'}, {'Manufactured & Marketed by': 'Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611'}, {'Country of origin': 'India'}]","Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",-,-,-,"Wholewheat Flour (Atta), Canola Oil, Sugar, Yeast, Sesame Seeds, Iodized Salt, Gluten, Sourdough",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,The Baker's Dozen,"The Baker's Dozen Burger Buns - 100% Whole Wheat, Goodness Of Sesame Seeds, Soft, Delicious, 2X120 g Multipack","The Baker's Dozen Burger Buns (Pack Of 2) 100% Wholewheat is the perfect option for delicious sandwiches at home. Made with 100% wholewheat and no preservatives, these soft and delicious sourdough buns are the best choice for your sandwiches. You can even have them with a spread of butter, sauce or even jam. Enjoy these buns for your evening snack as they're rich in fiber and super filling. Explore a wide range of freshly baked delicious goodies from The Baker's Dozen only on Big Basket.",2X120 g Multipack,g Multipack,2X120 g Multipack,1,1,110,95.7,"Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",India,['1222169'],['10719012000010'],https://datalabs.siva3.io/image/Eunimart_groceries_222169_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222169-2_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222169-3_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222169-4_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222169-5_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_222169-6_1-the-bakers-dozen-burger-buns-100-whole-wheat-goodness-of-sesame-seeds-soft-delicious.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1222169'}, {'FSSAI No': '10719012000010'}, {'Manufactured & Marketed by': 'Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611'}, {'Country of origin': 'India'}]","Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387611",-,-,-,"Wholewheat Flour (Atta), Canola Oil, Sugar, Yeast, Sesame Seeds, Iodized Salt, Gluten, Sourdough",-
RET,RET-10,RET-10-11,RET-10-11-10,RET-10-11-10-10,The Baker's Dozen,"The Baker's Dozen Multigrain Loaf 100% Wholewheat, 230 g","The perfect daily bread, the multigrain loaf is made with 100% whole wheat (atta), and no added maida. Engrained with four different grains (sesame, flax, pumpkin, and sunflower seeds), the multigrain bread is made without any added preservatives or chemicals, and packed using a special German packaging technology (""fresh lock pack"") that retains its oven-baked freshness.",230 g,g,230 g,1,1,65,64.35,"Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387560",India,['40169960'],['10719012000010'],https://datalabs.siva3.io/image/Eunimart_groceries_40169960_3-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40169960-2_3-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40169960-3_3-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40169960-4_2-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40169960-5_2-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40169960-6_1-the-bakers-dozen-multigrain-loaf-100-wholewheat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"As our products are packed in a special airtight (fresh lock) pack and made without any preservatives, once opened, keep refrigerated and use within 3 days. 
Toast slightly before use to regain original texture.","[{'EAN Code': '40169960'}, {'FSSAI No': '10719012000010'}, {'Manufactured & Marketed by': 'Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387560'}, {'Country of origin': 'India'}]","Mimansa Industries Private Limited, Survey No. 1540, Village-Radhu, TA-Kheda, Gujarat - 387560",-,-,-,"Wholewheat Flour (Atta), Seeds (9%) (Flax, Sesame, Pumpkin, Sunflower), Butter, Sugar, Iodized Salt, Sourdough, Yeast, Flour Treatment Agent (Amylases).",-
